TF	inferred_activity	p_val	p_val_adj	inferred_DA
PEG3	0.848713040351868	0.396054106853333	0.786947899610856	FALSE
E2F7	-0.840871632099152	0.400432835185985	0.79306503072549	FALSE
GTF2I	-0.826535999774933	0.408512839720399	0.806449295240917	FALSE
ZNF362	-0.822490751743317	0.410810312001565	0.808368678454692	FALSE
HIVEP1	-0.814939141273499	0.415119679313874	0.814221879040075	FALSE
NR3C1	-0.790788769721985	0.42907937452672	0.820888213543304	FALSE
USF2	-0.793473362922668	0.427514239836801	0.820888213543304	FALSE
HOXC8	-0.803901314735413	0.421466310353431	0.820888213543304	FALSE
NR1I2	-0.788723170757294	0.430285896203882	0.820888213543304	FALSE
NSD2	-0.803344964981079	0.421787705212134	0.820888213543304	FALSE
LHX8	-0.788134872913361	0.43062988251452	0.820888213543304	FALSE
CTCFL	0.794653296470642	0.426827384527679	0.820888213543304	FALSE
KLF15	0.800425887107849	0.423476366271291	0.820888213543304	FALSE
DLX4	0.797296583652496	0.425291028101786	0.820888213543304	FALSE
SIM2	0.783952832221985	0.433079777844928	0.822986493724007	FALSE
CTCF	-0.780008971691132	0.435397515482158	0.824821380261232	FALSE
EN1	-0.774838745594025	0.438446781581571	0.825470792483822	FALSE
STAT2	0.776770412921906	0.437306099939743	0.825470792483822	FALSE
ATF6	-0.7720046043396	0.440123481071195	0.826077918318244	FALSE
KLF1	-0.767984688282013	0.442507991674307	0.828005751292415	FALSE
AR	0.760683953762054	0.446857443035104	0.833587279056311	FALSE
TFAP2D	-0.751839160919189	0.452159214791861	0.839529079435193	FALSE
NRG1	-0.750782132148743	0.452795192023244	0.839529079435193	FALSE
IRF9	0.747458457946777	0.454798218984733	0.839770893617116	FALSE
NR0B1	0.745822906494141	0.455785721085986	0.839770893617116	FALSE
PATZ1	0.742719233036041	0.457662948816698	0.839770893617116	FALSE
THRB	-0.741449296474457	0.45843230749918	0.839770893617116	FALSE
MSX1	0.738735020160675	0.460079111909344	0.840264246301496	FALSE
BCLAF1	0.729580223560333	0.465657849069511	0.847914292335528	FALSE
KLF2	-0.723438739776611	0.469421304661517	0.852223201915254	FALSE
NOTCH1	0.714753746986389	0.474771994387438	0.854309488425773	FALSE
BHLHA15	-0.715733289718628	0.47416684254259	0.854309488425773	FALSE
POU1F1	0.716241180896759	0.473853239328535	0.854309488425773	FALSE
RUNX3	-0.705531299114227	0.480490273280449	0.86205607853257	FALSE
MTA3	0.700722754001617	0.483486580966988	0.862359106403107	FALSE
MTA1	0.700988471508026	0.483320742374396	0.862359106403107	FALSE
ZBTB7A	-0.696511566638947	0.486118970197325	0.864526448455884	FALSE
PIN1	0.686666548252106	0.492303163164434	0.870021371114587	FALSE
NFIC	0.684498906135559	0.493670423452038	0.870021371114587	FALSE
FOXH1	0.68706214427948	0.492053856654331	0.870021371114587	FALSE
PAWR	-0.682530462741852	0.494913796355347	0.870021371114587	FALSE
ZMYND8	-0.678618609905243	0.497389688895937	0.871861236283109	FALSE
KDM5A	0.636906147003174	0.52419539316591	0.875674774805088	FALSE
EGR4	-0.643122971057892	0.520153832613309	0.875674774805088	FALSE
FOSL2	-0.652555525302887	0.514052551769703	0.875674774805088	FALSE
HSF4	-0.633911967277527	0.526147637897219	0.875674774805088	FALSE
NFYA	-0.66937530040741	0.503266082670375	0.875674774805088	FALSE
ETV1	-0.628901958465576	0.529422519990519	0.875674774805088	FALSE
MYT1	0.622403681278229	0.533685624429474	0.875674774805088	FALSE
MNT	-0.650944590568542	0.515091913871721	0.875674774805088	FALSE
CREBZF	0.638322353363037	0.523273302985696	0.875674774805088	FALSE
EWSR1	-0.634647190570831	0.525667918628877	0.875674774805088	FALSE
ID1	-0.625120222568512	0.53190136722269	0.875674774805088	FALSE
GATA6	-0.621898055076599	0.534018059389332	0.875674774805088	FALSE
HNF1B	0.644077956676483	0.519534422633037	0.875674774805088	FALSE
DNMT3B	-0.660543084144592	0.508915204940074	0.875674774805088	FALSE
ZNF91	-0.625340759754181	0.531756648489475	0.875674774805088	FALSE
XBP1	-0.637039124965668	0.524108775965887	0.875674774805088	FALSE
TWIST1	0.663745224475861	0.506863270021837	0.875674774805088	FALSE
TBX15	-0.639190554618835	0.522708430145184	0.875674774805088	FALSE
TWIST2	0.66332620382309	0.507131531401137	0.875674774805088	FALSE
POU4F2	-0.66026771068573	0.509091867603077	0.875674774805088	FALSE
ZEB1	-0.627672135829926	0.530227997409409	0.875674774805088	FALSE
TAL1	-0.630064189434052	0.528661884370112	0.875674774805088	FALSE
ZFP42	0.653891801834106	0.513191225510362	0.875674774805088	FALSE
MLXIPL	-0.629814445972443	0.528825284944481	0.875674774805088	FALSE
STAT5A	0.617347657680511	0.537014515466522	0.876905885631077	FALSE
BMAL1	0.615468204021454	0.538254605809911	0.876905885631077	FALSE
HAND1	-0.614216208457947	0.539081487068285	0.876905885631077	FALSE
CTBP2	0.611898839473724	0.540613672693913	0.877059415806614	FALSE
PAX7	0.605815470218658	0.544646174430837	0.880722183961771	FALSE
NONO	0.604140639305115	0.545758992684508	0.880722183961771	FALSE
YY1	-0.593169569969177	0.553076337770194	0.885502798004772	FALSE
ETV6	0.595921576023102	0.551236328141343	0.885502798004772	FALSE
BHLHE41	0.593800485134125	0.552654237753353	0.885502798004772	FALSE
CEBPG	-0.579397857189178	0.562329177671043	0.892903590938731	FALSE
ZFPM2	-0.580491304397583	0.561591795623021	0.892903590938731	FALSE
CREBBP	0.57541698217392	0.565017682135	0.892903590938731	FALSE
ATF1	0.575887262821198	0.564699753949187	0.892903590938731	FALSE
ENO1	-0.582820296287537	0.560022766473052	0.892903590938731	FALSE
SRF	0.537402093410492	0.590997619249388	0.893525922513844	FALSE
NFE2L1	0.503833770751953	0.614385361337017	0.893525922513844	FALSE
ARNT	0.514889895915985	0.606637310621993	0.893525922513844	FALSE
FOXM1	-0.490519046783447	0.62377360512738	0.893525922513844	FALSE
STOX1	0.549222707748413	0.582860541805327	0.893525922513844	FALSE
NFATC1	0.542598843574524	0.587413843679272	0.893525922513844	FALSE
FOSL1	0.487558603286743	0.625869425428161	0.893525922513844	FALSE
NCOA2	0.484464168548584	0.628063339491245	0.893525922513844	FALSE
SNAI2	-0.498850792646408	0.617891587590557	0.893525922513844	FALSE
PITX2	0.492639273405075	0.622274477365513	0.893525922513844	FALSE
SRY	0.486462950706482	0.62664585147263	0.893525922513844	FALSE
AIRE	-0.5541672706604	0.57947237722079	0.893525922513844	FALSE
PAX5	0.533486187458038	0.593704726454201	0.893525922513844	FALSE
ZFPM1	-0.490117251873016	0.624057874280359	0.893525922513844	FALSE
MSC	-0.550645709037781	0.581884511297105	0.893525922513844	FALSE
SMAD5	0.505726277828217	0.613056016492447	0.893525922513844	FALSE
FHL2	0.560057759284973	0.575448142278956	0.893525922513844	FALSE
ZEB2	0.532546639442444	0.594355089204218	0.893525922513844	FALSE
NR1I3	0.507917642593384	0.611518335538781	0.893525922513844	FALSE
NFIB	0.5588658452034	0.576261361689341	0.893525922513844	FALSE
ARID3A	0.498121291399002	0.618405628252829	0.893525922513844	FALSE
STAT6	0.482598483562469	0.629387677508674	0.893525922513844	FALSE
TBPL2	0.518428325653076	0.604166862929303	0.893525922513844	FALSE
ELK4	-0.531696856021881	0.594943596529972	0.893525922513844	FALSE
HSF2	0.490990579128265	0.623440068324271	0.893525922513844	FALSE
FOXL2	-0.481929928064346	0.629862535542546	0.893525922513844	FALSE
MAFB	-0.501456916332245	0.61605672017557	0.893525922513844	FALSE
KMT2B	-0.54789137840271	0.583774385928759	0.893525922513844	FALSE
STAT3	-0.484127104282379	0.628302512768066	0.893525922513844	FALSE
KLF13	0.495363384485245	0.620350664928618	0.893525922513844	FALSE
JDP2	-0.549556374549866	0.582631612627935	0.893525922513844	FALSE
RORC	-0.56766003370285	0.570274063712962	0.893525922513844	FALSE
SALL4	-0.493303954601288	0.621804829772097	0.893525922513844	FALSE
MAX	0.530027091503143	0.596100746426051	0.893525922513844	FALSE
KAT2B	0.5141561627388	0.607150150434991	0.893525922513844	FALSE
CLOCK	0.510840833187103	0.609469796173735	0.893525922513844	FALSE
TET1	-0.5631063580513	0.573370614702186	0.893525922513844	FALSE
VHL	0.542458355426788	0.587510594506817	0.893525922513844	FALSE
HCFC1	0.557146489620209	0.577435398468636	0.893525922513844	FALSE
MECOM	-0.545152366161346	0.585656580388975	0.893525922513844	FALSE
TRIM28	0.497883200645447	0.618573438571743	0.893525922513844	FALSE
TP53	0.53186172246933	0.594829399442399	0.893525922513844	FALSE
DNMT3A	-0.528269231319427	0.597320053850515	0.893525922513844	FALSE
E2F2	0.555635929107666	0.578467791236303	0.893525922513844	FALSE
PRDM2	-0.476855725049973	0.633471590090672	0.895855656075606	FALSE
TBX2	0.473433434963226	0.635910654230717	0.895855656075606	FALSE
PAX3	-0.474569439888	0.635100584544822	0.895855656075606	FALSE
BACH1	-0.468775451183319	0.639236747493449	0.898466396246552	FALSE
GLI1	-0.461343824863434	0.644558427047819	0.90179045986048	FALSE
ELF4	-0.462839782238007	0.643485716957534	0.90179045986048	FALSE
SF1	-0.456962764263153	0.647704219248733	0.90208876737333	FALSE
FOS	0.454871386289597	0.649208145699823	0.90208876737333	FALSE
MECP2	-0.456925392150879	0.647731081238993	0.90208876737333	FALSE
PITX3	-0.447401225566864	0.6545916487171	0.905444230651771	FALSE
IRF3	-0.44844189286232	0.653840587475886	0.905444230651771	FALSE
MAFG	0.441718190908432	0.658699312184191	0.909064661611666	FALSE
BTG2	0.438944131135941	0.660708142650888	0.909778706584745	FALSE
ZNF143	0.41474375128746	0.678335245545332	0.916805081408628	FALSE
ATOH1	-0.419019341468811	0.675207808649559	0.916805081408628	FALSE
MED1	0.416544705629349	0.677017234326754	0.916805081408628	FALSE
IRX1	-0.426701635122299	0.669602591004275	0.916805081408628	FALSE
NR6A1	-0.425622344017029	0.670388970765586	0.916805081408628	FALSE
ESRRA	0.424092203378677	0.67150446205035	0.916805081408628	FALSE
HAND2	-0.412634670734406	0.679880007789731	0.916805081408628	FALSE
TCF3	-0.421880334615707	0.673118220883538	0.916805081408628	FALSE
TEAD1	0.411324232816696	0.680840494882145	0.916805081408628	FALSE
SOX5	-0.419455379247665	0.674889176842182	0.916805081408628	FALSE
PLAG1	-0.398468405008316	0.690290436910372	0.921394237451481	FALSE
TOX3	-0.399853229522705	0.68927013716689	0.921394237451481	FALSE
ERF	-0.399564385414124	0.689482902814706	0.921394237451481	FALSE
FEZF2	-0.399737447500229	0.689355420488189	0.921394237451481	FALSE
TBX3	-0.393483191728592	0.693968052980774	0.924268102417738	FALSE
ETV7	-0.391444802284241	0.695473867229085	0.924268102417738	FALSE
ZHX2	-0.387336134910583	0.698512700502288	0.925411231880278	FALSE
ID4	0.384132891893387	0.700885228079817	0.925411231880278	FALSE
TSC22D1	-0.385368525981903	0.699969690859481	0.925411231880278	FALSE
CEBPB	-0.381204813718796	0.703056507061199	0.926273151851688	FALSE
PGR	-0.350488156080246	0.725977144342771	0.932307490629664	FALSE
ETV4	0.359046578407288	0.719565139749752	0.932307490629664	FALSE
FLI1	-0.354967385530472	0.722618858767324	0.932307490629664	FALSE
NR1H4	0.352276086807251	0.724636013887429	0.932307490629664	FALSE
ZNF76	0.351487457752228	0.725227462264181	0.932307490629664	FALSE
NKX2-5	0.36580702662468	0.714514072863128	0.932307490629664	FALSE
FOXG1	0.363496512174606	0.71623897971827	0.932307490629664	FALSE
TRPS1	0.369983166456223	0.711400092601703	0.932307490629664	FALSE
SPDEF	-0.354434669017792	0.723017982585089	0.932307490629664	FALSE
ARID1A	0.355901122093201	0.721919463371191	0.932307490629664	FALSE
HOXB7	0.360812962055206	0.718244193839348	0.932307490629664	FALSE
NUPR1	0.371111840009689	0.710559309283692	0.932307490629664	FALSE
MXI1	0.346855998039246	0.728704218231856	0.933843641011412	FALSE
CREM	0.343069553375244	0.731550792331813	0.935458421062989	FALSE
KAT7	0.341102093458176	0.733031352898539	0.935458421062989	FALSE
BCL6	0.336331397294998	0.736625532990028	0.938082620300453	FALSE
HINFP	-0.317300826311111	0.751019628096057	0.939079939626105	FALSE
NCOR2	-0.327558577060699	0.743249873912245	0.939079939626105	FALSE
THAP11	0.31518429517746	0.75262597577632	0.939079939626105	FALSE
GLI3	-0.311759501695633	0.755227501015016	0.939079939626105	FALSE
HBP1	-0.324236690998077	0.745763224917337	0.939079939626105	FALSE
PROP1	-0.317938506603241	0.750535869836809	0.939079939626105	FALSE
RARB	0.312947183847427	0.754325003385122	0.939079939626105	FALSE
SP4	-0.301111549139023	0.763333477225654	0.939079939626105	FALSE
SMAD4	0.330942422151566	0.740692455067782	0.939079939626105	FALSE
SIN3A	0.303437918424606	0.761560228536418	0.939079939626105	FALSE
FOXJ1	0.307870894670486	0.758184713976	0.939079939626105	FALSE
HIPK2	-0.300788581371307	0.763579754187784	0.939079939626105	FALSE
RORA	-0.328942507505417	0.742203592327342	0.939079939626105	FALSE
NCOA1	0.313915938138962	0.753589113281883	0.939079939626105	FALSE
TFCP2	0.304043561220169	0.761098789107977	0.939079939626105	FALSE
NPM1	0.318630963563919	0.750010667873937	0.939079939626105	FALSE
PBX2	0.303692638874054	0.761366146606129	0.939079939626105	FALSE
DEAF1	-0.29607880115509	0.767173872919555	0.941601735374102	FALSE
NFATC3	-0.292362302541733	0.770013544570296	0.943189281501768	FALSE
STAT4	0.286675155162811	0.774364897921561	0.944725175464304	FALSE
NKX2-2	0.286868333816528	0.774216975735267	0.944725175464304	FALSE
ZNF699	0.283741265535355	0.77661246167568	0.945576051142046	FALSE
E2F6	0.278183251619339	0.780875404858591	0.948872503911834	FALSE
PHOX2A	-0.274559736251831	0.7836581660686	0.950360797816792	FALSE
MYBL2	-0.263058722019196	0.792508818403282	0.958495236423174	FALSE
NR2E1	0.259724617004395	0.795079655131354	0.958495236423174	FALSE
NEUROD2	-0.260908633470535	0.79416643616335	0.958495236423174	FALSE
PRDM1	-0.257028192281723	0.797160424414499	0.958500399950827	FALSE
BRCA1	0.255647331476212	0.798226562582	0.958500399950827	FALSE
APEX1	0.241614639759064	0.809081976326052	0.969626729978177	FALSE
HOXA10	-0.227679938077927	0.819898075702163	0.974934170317597	FALSE
RFXANK	0.226513043045998	0.820805405593515	0.974934170317597	FALSE
HMGA1	-0.227280467748642	0.820208660430536	0.974934170317597	FALSE
ZNF148	-0.225617498159409	0.821501907447943	0.974934170317597	FALSE
JUNB	-0.232061117887497	0.816493610358219	0.974934170317597	FALSE
SP3	0.220866188406944	0.825199536797828	0.977420810576068	FALSE
PITX1	-0.216270208358765	0.828779978417349	0.977864191169406	FALSE
UBTF	-0.218265995383263	0.8272247434876	0.977864191169406	FALSE
HDAC1	-0.206593930721283	0.836329716648831	0.980808193642234	FALSE
GATA1	0.193485423922539	0.846581357965172	0.980808193642234	FALSE
NR1H2	0.187289640307426	0.851435998726521	0.980808193642234	FALSE
EOMES	0.202534466981888	0.839501576590572	0.980808193642234	FALSE
HES6	-0.189583569765091	0.849637947805584	0.980808193642234	FALSE
NFYC	0.202355518937111	0.839641457963865	0.980808193642234	FALSE
CREB3	0.196193978190422	0.844460915525824	0.980808193642234	FALSE
IRF8	-0.200332328677177	0.841223311007198	0.980808193642234	FALSE
TGFB1I1	-0.193212538957596	0.846795052958711	0.980808193642234	FALSE
TFDP3	-0.18955409526825	0.849661045864138	0.980808193642234	FALSE
SALL2	-0.203241676092148	0.838948810023893	0.980808193642234	FALSE
SOX11	-0.194897145032883	0.845476026003798	0.980808193642234	FALSE
CEBPE	-0.186343789100647	0.852177610869482	0.980808193642234	FALSE
NFATC2	-0.181006669998169	0.856364709338111	0.983163216567468	FALSE
TCF15	-0.179627627134323	0.857447264285071	0.983163216567468	FALSE
E2F5	-0.174621343612671	0.861379459234257	0.985818893307499	FALSE
NR5A1	-0.166458085179329	0.867798639289791	0.989145629547108	FALSE
KLF11	0.164739832282066	0.869150913831557	0.989145629547108	FALSE
TFAP2A	0.167360335588455	0.867088717833812	0.989145629547108	FALSE
TEF	-0.11610659211874	0.907569569901982	0.992424526764902	FALSE
TFAM	-0.0459556095302105	0.963346223526229	0.992424526764902	FALSE
HIVEP2	-0.077271580696106	0.938408496877922	0.992424526764902	FALSE
HLF	0.128969997167587	0.89738306417491	0.992424526764902	FALSE
HNF1A	0.0379964597523212	0.969690994471448	0.992424526764902	FALSE
E4F1	-0.0423979796469212	0.966181985514106	0.992424526764902	FALSE
TBXT	-0.0824758112430573	0.934269418558345	0.992424526764902	FALSE
HDAC7	0.0645153000950813	0.948560757498871	0.992424526764902	FALSE
RXRA	0.140662997961044	0.888138007228288	0.992424526764902	FALSE
ERG	0.144144415855408	0.885388307806112	0.992424526764902	FALSE
HOXD3	0.0534290559589863	0.957390744142441	0.992424526764902	FALSE
GSC	0.145491167902946	0.88432498208824	0.992424526764902	FALSE
DLX2	-0.0738430097699165	0.941136257302565	0.992424526764902	FALSE
GTF2IRD1	0.0619108565151691	0.950634620811117	0.992424526764902	FALSE
CIITA	-0.0976835340261459	0.9221848551478	0.992424526764902	FALSE
RELB	0.0450680702924728	0.964053632860807	0.992424526764902	FALSE
RFX5	0.0558896437287331	0.955430442058504	0.992424526764902	FALSE
SP2	-0.0411780215799809	0.967154505895282	0.992424526764902	FALSE
SMARCC1	0.066764771938324	0.946769830611252	0.992424526764902	FALSE
IRF4	0.0786225199699402	0.937333890461616	0.992424526764902	FALSE
IRF7	0.051952887326479	0.958566903235746	0.992424526764902	FALSE
SMARCA5	0.0958842858672142	0.923613715820935	0.992424526764902	FALSE
CTNNB1	-0.0865744426846504	0.931010900679498	0.992424526764902	FALSE
ID3	0.108869291841984	0.913307573939399	0.992424526764902	FALSE
PRDM4	0.124128319323063	0.901215287002859	0.992424526764902	FALSE
SNAI1	-0.106072522699833	0.915526185741674	0.992424526764902	FALSE
DACH1	-0.0607231110334396	0.951580509288751	0.992424526764902	FALSE
VEZF1	0.093026414513588	0.925883779852537	0.992424526764902	FALSE
ETV5	-0.023770410567522	0.981036048588911	0.992424526764902	FALSE
PPARA	-0.121640801429749	0.903185076812904	0.992424526764902	FALSE
CXXC1	0.11040274053812	0.912091410427218	0.992424526764902	FALSE
CRX	0.0812285915017128	0.935261211620158	0.992424526764902	FALSE
TCF7	0.0242942180484533	0.98061823811767	0.992424526764902	FALSE
ZKSCAN7	0.099002406001091	0.921137641196347	0.992424526764902	FALSE
NR1D1	-0.0787004381418228	0.937271913812448	0.992424526764902	FALSE
BRD4	-0.027285048738122	0.978232733388014	0.992424526764902	FALSE
GATA5	0.0307435914874077	0.975474422782678	0.992424526764902	FALSE
MEOX1	0.0410692058503628	0.967241253496828	0.992424526764902	FALSE
ZBTB14	-0.047153789550066	0.962391265165212	0.992424526764902	FALSE
KLF8	-0.0679897218942642	0.945794693860437	0.992424526764902	FALSE
KLF5	-0.125435262918472	0.900180601037977	0.992424526764902	FALSE
BHLHE40	0.0897766426205635	0.928465870724321	0.992424526764902	FALSE
MLXIP	0.147368490695953	0.882843093209639	0.992424526764902	FALSE
PDX1	-0.0253308936953545	0.979791358609655	0.992424526764902	FALSE
BCL3	0.140176489949226	0.888522369829582	0.992424526764902	FALSE
MTF1	0.0329765528440475	0.973693710579444	0.992424526764902	FALSE
MAFK	-0.0463931746780872	0.96299747469078	0.992424526764902	FALSE
MYBL1	0.125694110989571	0.89997569530338	0.992424526764902	FALSE
TCF4	-0.0889700949192047	0.929106827141324	0.992424526764902	FALSE
WWTR1	-0.0938554406166077	0.925225204968915	0.992424526764902	FALSE
GABPA	-0.109932474792004	0.912464351940481	0.992424526764902	FALSE
SOX6	0.0829733163118362	0.933873829341513	0.992424526764902	FALSE
MYF5	-0.0888398885726929	0.929210305311366	0.992424526764902	FALSE
SOX17	-0.0270898398011923	0.978388427514697	0.992424526764902	FALSE
ATF3	0.136871472001076	0.891134167902449	0.992424526764902	FALSE
NRF1	0.0341317616403103	0.972772521002037	0.992424526764902	FALSE
TAF1	0.0468832328915596	0.962606896161007	0.992424526764902	FALSE
NR5A2	0.0354584939777851	0.97171459956881	0.992424526764902	FALSE
ZBTB17	-0.0375325046479702	0.970060907218997	0.992424526764902	FALSE
NFIA	-0.0239444673061371	0.98089721316577	0.992424526764902	FALSE
NR3C2	-0.114595964550972	0.90876686412502	0.992424526764902	FALSE
ZNF350	-0.0328724570572376	0.973776720652211	0.992424526764902	FALSE
ZNF354C	0.118146240711212	0.905953317513999	0.992424526764902	FALSE
EZH2	0.138923034071922	0.889512775340497	0.992424526764902	FALSE
AP1	0.116206325590611	0.907490530439275	0.992424526764902	FALSE
NFYB	-0.11874520778656	0.90547875945208	0.992424526764902	FALSE
ZNF331	0.0605136640369892	0.951747314343907	0.992424526764902	FALSE
PPARG	0.0190846100449562	0.984773854467119	0.994556376200236	FALSE
SFPQ	-0.0164743661880493	0.986856164360822	0.99501200042992	FALSE
TCF21	-0.0139502352103591	0.988869863422711	0.995397057240682	FALSE
KAT6B	0.0102168126031756	0.991848436386223	0.996750487966385	FALSE
ZBTB7B	-0.00639124121516943	0.99490064435195	0.998173343839949	FALSE
EMX2	-0.00130994338542223	0.998954833569078	0.998954833569078	FALSE
YBX3	0.00193998403847218	0.998452142646693	0.998954833569078	FALSE
